,country,city,status,open_date,lat,long
1003,South Korea,Suwon,OPEN,2018-03-27,37.264011,126.996636
1004,USA,Phoenix,OPEN,2018-03-27,33.511555,-112.026392
1005,China,Shenzhen,OPEN,2018-03-24,22.540928,113.932785
1006,Canada,Toronto,OPEN,2018-03-24,43.655596,-79.382963
1007,USA,Auburn Hills,OPEN,2018-03-23,42.706969,-83.288941
1008,Canada,Owen Sound,OPEN,2018-03-23,44.573404,-80.912257
1009,USA,Phoenix,OPEN,2018-03-21,33.667011,-112.120891
1010,USA,Thousand Oaks,OPEN,2018-03-21,34.158291,-118.82363
1011,China,Liyang,OPEN,2018-03-21,31.31646,119.441528
1012,China,Xuchang,OPEN,2018-03-21,34.035355,113.86618
1013,China,Chengdu,OPEN,2018-03-20,30.623392,104.03685
1014,Italy,Florence,OPEN,2018-03-19,43.810011,11.177737
1015,USA,Fishers,OPEN,2018-03-17,39.957683,-86.016131
1016,Netherlands,Zaltbommel,OPEN,2018-03-17,51.796286,5.255085
1017,Netherlands,Vuren,OPEN,2018-03-17,51.838994,5.090603
1018,USA,Miami,OPEN,2018-03-16,25.76768,-80.192467
1019,United Kingdom,Hungerford,OPEN,2018-03-14,51.4813,-1.5561
1020,United Kingdom,Liphook,OPEN,2018-03-14,51.076281,-0.831807
1021,USA,Sunnyvale,OPEN,2018-03-14,37.373421,-122.033114
1022,Mexico,Aguascalientes,OPEN,2018-03-14,21.729665,-102.277536
1023,United Kingdom,Fleet,OPEN,2018-03-13,51.296156,-0.857274
1024,USA,Hollister,OPEN,2018-03-13,36.989869,-121.380535
1025,Mexico,Ramos Arizpe,OPEN,2018-03-13,25.613459,-100.846877
1026,USA,Woodbridge,OPEN,2018-03-12,40.535862,-74.297271
1027,Germany,Beelitz,OPEN,2018-03-10,52.266782,12.922582
1028,USA,Orlando,OPEN,2018-03-10,28.449767,-81.466734
1029,USA,Big Rapids,OPEN,2018-03-09,43.689792,-85.515625
1030,Canada,Etobicoke,OPEN,2018-03-07,43.6142141,-79.554197
1031,South Korea,Goyang-si,OPEN,2018-03-03,37.661945,126.750771
1032,USA,Concord,OPEN,2018-03-02,37.970453,-122.058384
1033,China,Lishui,OPEN,2018-03-02,28.45824519,119.92196358
1034,China,Shanghai,OPEN,2018-03-02,31.28438432,121.4503079
1035,USA,Lake Elsinore,OPEN,2018-03-01,33.698437,-117.349113
1036,Poland,Ciechocinek,OPEN,2018-03-01,52.874469,18.773758
1037,Taiwan,花蓮縣,OPEN,2018-02-27,23.992627,121.627654
1038,Croatia,Zemunik Gornji,OPEN,2018-02-27,44.114082,15.407112
1039,USA,Muskegon,OPEN,2018-02-27,43.155333,-86.202939
1040,USA,Tampa,OPEN,2018-02-24,27.965757,-82.402577
1041,USA,Jersey City,OPEN,2018-02-23,40.727327,-74.039344
1042,China,Nanchang,OPEN,2018-02-21,28.70560753,115.75606973
1043,USA,New York,OPEN,2018-02-21,40.717522,-73.997302
1044,USA,Mount Hope,OPEN,2018-02-19,37.847683,-81.196272
1045,Australia,Ultimo,OPEN,2018-02-19,-33.883503,151.194433
1046,Spain,Ponferrada,OPEN,2018-02-18,42.623851,-6.451837
1047,USA,Jersey City,OPEN,2018-02-15,40.721595,-74.040469
1048,China,Sanmenxia,OPEN,2018-02-13,34.715363,111.119324
1049,USA,Vancouver,OPEN,2018-02-13,45.721663,-122.663461
1050,USA,Sheffield,OPEN,2018-02-10,41.426963,-82.076273
1051,Taiwan,Kaohsiung City,OPEN,2018-02-10,22.604249,120.301722
1052,USA,Strongsville,OPEN,2018-02-09,41.34336,-81.824924
1053,China,Xuzhou,OPEN,2018-02-06,34.268814,117.273735
1054,USA,Poncha Springs,OPEN,2018-02-03,38.51174,-106.076394
1055,Canada,Cambridge,OPEN,2018-02-02,43.408904,-80.325432
1056,USA,Chicago,OPEN,2018-02-02,41.869126,-87.639971
1057,Canada,Markham,OPEN,2018-02-01,43.867409,-79.285695
1058,USA,Chicago,OPEN,2018-01-31,41.937338,-87.644666
1059,USA,Skokie,OPEN,2018-01-30,42.009459,-87.766164
1060,China,Taizhou,OPEN,2018-01-30,28.62202293,121.39873685
1061,China,Beijing,OPEN,2018-01-30,39.909565,116.412498
1062,China,Hangzhou,OPEN,2018-01-30,30.208994,120.258057
1063,Canada,Whistler,OPEN,2018-01-29,50.117555,-122.944736
1064,Japan,Kōfu,OPEN,2018-01-27,35.652801,138.547736
1065,USA,Oak Creek,OPEN,2018-01-26,42.900045,-87.913714
1066,Russia,Zarechye,OPEN,2018-01-26,55.695015,37.380434
1067,Spain,Aguadulce,OPEN,2018-01-25,37.256871,-4.986068
1068,USA,Livonia,OPEN,2018-01-21,42.379485,-83.32954
1069,USA,Lynnwood,OPEN,2018-01-20,47.846712,-122.271391
1070,Canada,Casselman,OPEN,2018-01-19,45.304556,-75.081806
1071,USA,Clinton Corners,OPEN,2018-01-17,41.825464,-73.770719
1072,Canada,Pickering,OPEN,2018-01-13,43.846011,-79.07285
1073,USA,Huntington,OPEN,2018-01-11,38.410941,-82.487122
1074,Portugal,Montemor-o-Novo,OPEN,2018-01-05,38.645753,-8.247265
1075,China,Shanghai,OPEN,2018-01-04,31.17789349,121.60262051
1076,Mexico,Silao,OPEN,2018-01-04,21.000631,-101.508116
1077,China,Beijing,OPEN,2018-01-04,40.35460163,116.83471836
1078,China,Beijing,OPEN,2018-01-04,39.97450776,116.30267578
1079,China,Jiaxing,OPEN,2018-01-04,30.74090312,120.74000403
1080,China,Beijing,OPEN,2018-01-04,39.99901402,116.4829843
1081,USA,Mt. Shasta,OPEN,2018-01-04,41.310348,-122.316039
1082,Portugal,Estrada da Batalha,OPEN,2018-01-02,39.635478,-8.688469
1083,Canada,Laval,OPEN,2018-01-01,45.57017,-73.747375
1084,Spain,Guarromán,OPEN,2017-12-30,38.143021,-3.722848
1085,New Zealand,Palmerston North,OPEN,2017-12-30,-40.358443,175.614872
1086,Canada,Mascouche,OPEN,2017-12-29,45.723166,-73.618588
1087,Belgium,Antwerp,OPEN,2017-12-29,51.268158,4.402342
1088,USA,Riverside,OPEN,2017-12-29,33.981393,-117.37577
1089,USA,Cambridge,OPEN,2017-12-29,42.368483,-71.076189
1090,Canada,Mont-Tremblant,OPEN,2017-12-28,46.11652,-74.573813
1091,Spain,Mérida,OPEN,2017-12-27,38.921746,-6.375133
1092,USA,Richmond,OPEN,2017-12-25,37.529855,-77.353819
1093,China,Hangzhou,OPEN,2017-12-24,30.313698,120.164806
1094,Netherlands,Emmeloord,OPEN,2017-12-23,52.727421,5.764693
1095,Japan,Gotemba,OPEN,2017-12-23,35.299713,138.938584
1096,Canada,Baie-Saint-Paul,OPEN,2017-12-22,47.435843,-70.506254
1097,Canada,Concord,OPEN,2017-12-22,43.827,-79.539
1098,South Korea,Seongnam - Pangyo,OPEN,2017-12-22,37.403642,127.109051
1099,South Korea,Seoul,OPEN,2017-12-22,37.539341,126.997137
1100,United Arab Emirates,Dubai,OPEN,2017-12-22,24.819503,56.134411
1101,Sweden,Ulricehamn,OPEN,2017-12-21,57.814003,13.418759
1102,Canada,Sudbury,OPEN,2017-12-21,46.440602,-81.00485
1103,USA,Oshkosh,OPEN,2017-12-21,44.028779,-88.592508
1104,Finland,Pyhtää,OPEN,2017-12-21,60.489054,26.554835
1105,United Kingdom,Havant,OPEN,2017-12-20,50.847773,-0.991137
1106,Norway,Rygge,OPEN,2017-12-20,59.38753,10.751039
1107,USA,Madison,OPEN,2017-12-20,43.119137,-89.319052
1108,Hungary,Sormás,OPEN,2017-12-20,46.460543,16.906756
1109,Italy,Piacenza,OPEN,2017-12-19,45.039461,9.753871
1110,Hungary,Györ,OPEN,2017-12-19,47.633274,17.660977
1111,Austria,Poysdorf,OPEN,2017-12-19,48.676647,16.622998
1112,Norway,Larvik,OPEN,2017-12-18,59.112393,10.108783
1113,USA,Manchester,OPEN,2017-12-18,41.80455,-72.562267
1114,USA,Greensboro,OPEN,2017-12-17,36.059473,-79.908358
1115,USA,Lewes,OPEN,2017-12-16,38.743725,-75.153394
1116,Norway,Rennebu,OPEN,2017-12-16,62.832142,10.010141
1117,USA,West Melbourne,OPEN,2017-12-16,28.037035,-80.664204
1118,France,Dommartin-lès-Cuiseaux,OPEN,2017-12-16,46.496179,5.310394
1119,USA,Willcox,OPEN,2017-12-15,32.269811,-109.8457
1120,Switzerland,Flüelen,OPEN,2017-12-15,46.913185,8.623031
1121,Netherlands,Horst,OPEN,2017-12-15,51.470008,6.056974
1122,USA,Bellefonte,OPEN,2017-12-15,40.913884,-77.738425
1123,China,Yichang,OPEN,2017-12-15,30.669947,111.366432
1124,Austria,Bregenz,OPEN,2017-12-15,47.488536,9.739797
1125,USA,Gaithersburg,OPEN,2017-12-14,39.118151,-77.202271
1126,Switzerland,Kriegstetten,OPEN,2017-12-14,47.175596,7.598601
1127,Australia,Coffs Harbour,OPEN,2017-12-14,-30.281274,153.131584
1128,USA,Leominster,OPEN,2017-12-13,42.529798,-71.744151
1129,China,Xinyang,OPEN,2017-12-12,32.19183672,114.1338454
1130,USA,Laredo,OPEN,2017-12-12,27.555003,-99.49424
1131,China,Meizhou,OPEN,2017-12-12,24.26496737,116.13045558
1132,China,Ningde,OPEN,2017-12-12,26.88497077,120.0224949
1133,China,Yingkou,OPEN,2017-12-12,40.27160613,122.13268387
1134,South Korea,Seogwipo,OPEN,2017-12-12,33.249844,126.409044
1135,Sweden,Mellbystrand,OPEN,2017-12-10,56.500904,12.9573
1136,Canada,Barrie,OPEN,2017-12-09,44.410662,-79.709549
1137,Czech Republic,Olomouc,OPEN,2017-12-08,49.561356,17.262209
1138,Norway,Skulestadmo,OPEN,2017-12-08,60.658297,6.436256
1139,China,Shangrao,OPEN,2017-12-06,28.44728438,117.98472583
1140,China,Huailai,OPEN,2017-12-06,40.406001,115.520464
1141,China,Guangzhou,OPEN,2017-12-06,23.11804943,113.3460009
1142,USA,Mt. Jackson,OPEN,2017-12-05,38.760227,-78.63121
1143,China,Tung Chung,OPEN,2017-12-05,22.290926,113.9431
1144,USA,Boston,OPEN,2017-12-03,42.325662,-71.063013
1145,South Korea,속초시,OPEN,2017-12-01,38.180856,128.611593
1146,Canada,Tsawwassen,OPEN,2017-12-01,49.038196,-123.082532
1147,Spain,Rivabellosa,OPEN,2017-11-30,42.701171,-2.91951
1148,China,Changning,OPEN,2017-11-30,31.22879,121.426836
1149,Taiwan,Hsinchu City,OPEN,2017-11-30,24.779712,121.005269
1150,China,Beijing,OPEN,2017-11-30,39.915016,116.362188
1151,USA,Austin,OPEN,2017-11-30,30.329175,-97.706339
1152,China,Chenzhou,OPEN,2017-11-30,25.80044,113.04395
1153,USA,Toledo,OPEN,2017-11-24,41.721617,-83.509207
1154,Austria,St. Georgen,OPEN,2017-11-24,47.929013,13.502143
1155,USA,Roseville,OPEN,2017-11-23,42.522048,-82.906756
1156,Norway,Holmestrand,OPEN,2017-11-23,59.490174,10.294565
1157,USA,Yermo,OPEN,2017-11-23,34.907217,-116.835801
1158,USA,Baker,OPEN,2017-11-21,35.262758,-116.080193
1159,USA,Scottsdale,OPEN,2017-11-21,33.623139,-111.922451
1160,USA,Sherburn,OPEN,2017-11-19,43.66182,-94.733012
1161,USA,Deming,OPEN,2017-11-18,32.281357,-107.760281
1162,Canada,Ottawa,OPEN,2017-11-18,45.426472,-75.690654
1163,USA,Lone Tree,OPEN,2017-11-17,39.562726,-104.873432
1164,USA,San Clemente,OPEN,2017-11-17,33.437177,-117.62712
1165,China,Luzhou,OPEN,2017-11-16,28.88047,105.414352
1166,South Korea,강릉시,OPEN,2017-11-16,37.80534,128.904599
1167,USA,Kettleman City,OPEN,2017-11-15,35.987651,-119.962336
1168,Ireland,Birdhill,OPEN,2017-11-14,52.757747,-8.40932
1169,USA,Fayetteville,OPEN,2017-11-06,35.009527,-78.822416
1170,USA,Raleigh,OPEN,2017-11-02,35.835623,-78.642569
1171,USA,San Mateo,OPEN,2017-11-01,37.558546,-122.284614
1172,USA,Spearfish,OPEN,2017-10-30,44.520607,-103.890924
1173,China,Shanwei,OPEN,2017-10-30,23.250203,115.58817
1174,USA,Sioux Falls,OPEN,2017-10-30,43.527655,-96.790579
1175,Australia,Euroa,OPEN,2017-10-30,-36.752767,145.573531
1176,New Zealand,Taupo,OPEN,2017-10-29,-38.692751,176.075932
1177,Belgium,Lokeren,OPEN,2017-10-28,51.095118,4.011868
1178,France,Amiens,OPEN,2017-10-25,49.863492,2.27814
1179,USA,Cookeville,OPEN,2017-10-23,36.155848,-85.515211
1180,China,Shanghai,OPEN,2017-10-23,31.225597,121.550981
1181,USA,Rochester,OPEN,2017-10-21,44.006329,-92.470902
1182,USA,Florence,OPEN,2017-10-21,34.190371,-79.832575
1183,Sweden,Uppsala,OPEN,2017-10-19,59.939144,17.656107
1184,USA,Freeport,OPEN,2017-10-19,43.8587942,-70.1041363
1185,USA,Rolling Meadows,OPEN,2017-10-18,42.049702,-87.994915
1186,Mexico,Chilpancingo de los Bravo,OPEN,2017-10-16,17.51465,-99.482779
1187,China,Guangzhou,OPEN,2017-10-16,22.99544,113.333113
1188,USA,Oacoma,OPEN,2017-10-16,43.803188,-99.383442
1189,USA,Tucson,OPEN,2017-10-15,32.083857,-110.803571
1190,USA,Oxford,OPEN,2017-10-15,33.610651,-85.782355
1191,USA,Sacramento,OPEN,2017-10-13,38.637729,-121.49718
1192,USA,Salinas,OPEN,2017-10-13,36.715699,-121.653992
1193,USA,Brooklyn,OPEN,2017-10-09,40.721861,-73.956629
1194,South Korea,Seo-gu,OPEN,2017-10-09,35.147921,126.837407
1195,South Korea,Songpa-gu,OPEN,2017-10-09,37.513395,127.102238
1196,Spain,Manzanares,OPEN,2017-10-07,39.006855,-3.382999
1197,Canada,Brossard,OPEN,2017-10-07,45.442033,-73.440754
1198,USA,Wausau,OPEN,2017-10-06,44.931202,-89.662213
1199,Australia,Eaton,OPEN,2017-10-05,-33.319613,115.717729
1200,Canada,Levis,OPEN,2017-10-04,46.73032,-71.26821
1201,China,Weifang,OPEN,2017-10-04,36.72836189,119.1835928
1202,United Kingdom,Orton,OPEN,2017-10-03,54.453104,-2.605743
1203,China,Beijing,OPEN,2017-10-03,39.950951,116.477644
1204,China,Beijing,OPEN,2017-10-03,39.831209,116.416478
1205,China,Ganzhou,OPEN,2017-10-03,25.700407,114.800468
1206,China,Shanghai,OPEN,2017-10-03,31.113857,121.594127
1207,China,Hebi,OPEN,2017-10-03,35.735528,114.292579
1208,China,Mianyang,OPEN,2017-10-03,31.47086,104.781212
1209,China,Hohhot,OPEN,2017-10-03,40.782771,111.70649
1210,China,Shanghai,OPEN,2017-10-03,31.297502,121.516133
1211,China,Tuen Mun,OPEN,2017-10-03,22.396602,113.973888
1212,USA,Weston,OPEN,2017-10-02,39.019353,-80.416993
1213,USA,Colby,OPEN,2017-10-02,39.361357,-101.054063
1214,USA,Carlisle,OPEN,2017-10-01,40.233206,-77.119185
1215,United Kingdom,Telford,OPEN,2017-09-30,52.677334,-2.399552
1216,Italy,Brescia,OPEN,2017-09-30,45.53224,10.164969
1217,Finland,Jalasjärvi,OPEN,2017-09-30,62.417805,22.792112
1218,USA,Martinsburg,OPEN,2017-09-30,39.485531,-77.956783
1219,Japan,Sano,OPEN,2017-09-30,36.295431,139.60492
1220,Norway,Hovden,OPEN,2017-09-30,59.561243,7.356849
1221,Belgium,Aalst,OPEN,2017-09-30,50.921724,4.032527
1222,Austria,Flachau,OPEN,2017-09-30,47.354626,13.386021
1223,Switzerland,Oftringen,OPEN,2017-09-29,47.310788,7.934951
1224,Norway,Hokksund,OPEN,2017-09-28,59.761033,9.905583
1225,Australia,Keith,OPEN,2017-09-27,-36.099079,140.35576
1226,Spain,Zaragoza,OPEN,2017-09-27,41.625707,-1.009618
1227,United Kingdom,"Newcastle, Staffordshire",OPEN,2017-09-27,52.993,-2.2903
1228,United Kingdom,Aviemore,OPEN,2017-09-27,57.189774,-3.836206
1229,Australia,Horsham,OPEN,2017-09-25,-36.71584,142.19348
1230,USA,Italy,OPEN,2017-09-25,32.194947,-96.89875
1231,China,Quzhou,OPEN,2017-09-25,28.9744917,118.8510207
1232,China,Shenzhen,OPEN,2017-09-25,22.536996,113.957296
1233,Australia,Adelaide,OPEN,2017-09-25,-34.927574,138.595189
1234,USA,North Huntingdon,OPEN,2017-09-24,40.314135,-79.671409
1235,Czech Republic,Vestec,OPEN,2017-09-24,49.9898398,14.4907623
1236,Croatia,Zagreb,OPEN,2017-09-23,45.766601,16.233971
1237,Australia,Clare,OPEN,2017-09-23,-33.8485,138.618157
1238,China,Chongqing,OPEN,2017-09-23,29.57141363,106.5706922
1239,USA,Nacogdoches,OPEN,2017-09-23,31.651793,-94.679625
1240,Liechtenstein,Schaan,OPEN,2017-09-23,47.165317,9.507795
1241,Croatia,Kompolje,OPEN,2017-09-22,44.893164,15.183865
1242,Norway,Norheimsund,OPEN,2017-09-22,60.372342,6.141213
1243,Spain,Barcelona,OPEN,2017-09-20,41.498135,2.072674
1244,USA,Franklin Park Township,OPEN,2017-09-20,40.613216,-80.100103
1245,USA,Dickson,OPEN,2017-09-20,36.018349,-87.332955
1246,USA,Chester,OPEN,2017-09-20,37.367323,-77.416947
1247,China,Foshan,OPEN,2017-09-20,22.8282193,113.2758196
1248,China,Yingtan,OPEN,2017-09-20,28.21960828,117.0237949
1249,China,Hong Kong,OPEN,2017-09-20,22.333442,114.19689
1250,China,Beijing,OPEN,2017-09-18,39.908321,116.34256
1251,China,Shanghai,OPEN,2017-09-18,31.2011956,121.3085471
1252,China,Wuhan,OPEN,2017-09-18,30.63942823,114.2060861
1253,China,Shanghai,OPEN,2017-09-18,31.236038,121.472916
1254,China,Nanjing,OPEN,2017-09-18,32.009048,118.735481
1255,China,Dezhou,OPEN,2017-09-18,37.42484776,116.3949645
1256,China,Beijing,OPEN,2017-09-18,39.84925455,116.3327565
1257,USA,Burbank,OPEN,2017-09-14,34.18487,-118.311672
1258,USA,Chicago,OPEN,2017-09-11,41.886458,-87.620262
1259,USA,Boston,OPEN,2017-09-11,42.34717,-71.081003
1260,USA,Lansing,OPEN,2017-09-11,42.766555,-84.514724
1261,USA,Morgantown,OPEN,2017-09-10,39.579175,-79.953493
1262,USA,Traverse City,OPEN,2017-09-10,44.744729,-85.644019
1263,USA,North East,OPEN,2017-09-10,39.612048,-76.009908
1264,USA,Burlington,OPEN,2017-09-10,40.101525,-74.793172
1265,USA,Howard,OPEN,2017-09-08,44.5354319,-88.0777788
1266,USA,Charlottesville,OPEN,2017-09-08,38.067051,-78.492702
1267,Spain,Granada,OPEN,2017-09-08,37.181805,-3.928417
1268,USA,Fort Wayne,OPEN,2017-09-08,41.138806,-85.163548
1269,United Kingdom,Dursley,OPEN,2017-09-07,51.656431,-2.434545
1270,USA,Hermitage,OPEN,2017-09-05,41.201068,-80.455205
1271,USA,Aberdeen,OPEN,2017-09-01,39.498017,-76.231196
1272,USA,La Vale,OPEN,2017-09-01,39.63626,-78.845748
1273,USA,Rawlins,OPEN,2017-09-01,41.79082,-107.210272
1274,USA,Laramie,OPEN,2017-08-31,41.32512,-105.618117
1275,USA,Breezewood,OPEN,2017-08-25,39.999842,-78.238697
1276,USA,Stateline,OPEN,2017-08-25,38.963471,-119.940651
1277,Taiwan,台北,OPEN,2017-08-21,25.067286,121.577015
1278,USA,Live Oak,OPEN,2017-08-20,30.331363,-82.961355
1279,Spain,Tordesillas,OPEN,2017-08-20,41.516125,-4.943023
1280,USA,Sarasota,OPEN,2017-08-19,27.386687,-82.464441
1281,USA,Grasonville,OPEN,2017-08-18,38.965706,-76.220905
1282,China,Shenzhen,OPEN,2017-08-16,22.48140966,113.91614193
1283,USA,Guilderland,OPEN,2017-08-16,42.688932,-73.853554
1284,United Kingdom,Lifton,OPEN,2017-08-15,50.643377,-4.284553
1285,Italy,Palmi,OPEN,2017-08-14,38.366929,15.869555
1286,Canada,Edmonton,OPEN,2017-08-12,53.486136,-113.515746
1287,Australia,Fortitude Valley,OPEN,2017-08-10,-27.451321,153.040734
1288,USA,Rock Springs,OPEN,2017-08-10,41.580815,-109.262137
1289,USA,Monterey,OPEN,2017-08-10,36.585729,-121.898765
1290,USA,Pinellas Park,OPEN,2017-08-10,27.8461,-82.678114
1291,USA,Steele,OPEN,2017-08-09,33.933824,-86.191611
1292,Italy,Trento,OPEN,2017-08-08,46.111577,11.092008
1293,China,Taiyuan,OPEN,2017-08-02,37.806606,112.547974
1294,USA,Falls Creek,OPEN,2017-08-02,41.14072,-78.784725
1295,China,Zhangjiakou,OPEN,2017-08-02,40.755268,114.906113
1296,China,Qingdao,OPEN,2017-08-02,36.137863,120.428917
1297,China,Maoming,OPEN,2017-08-02,21.6696178073,110.9330452535
1298,China,Yibin,OPEN,2017-08-02,28.7494054464,104.6050000142
1299,China,Shanghai,OPEN,2017-08-02,31.221857,121.395027
1300,China,Hengyang,OPEN,2017-08-02,26.8913548155,112.5532900737
1301,China,Shanghai,OPEN,2017-08-02,31.257751,121.628975
1302,Italy,Morano Calabro,OPEN,2017-07-31,39.875989,16.065094
1303,USA,McAllen,OPEN,2017-07-28,26.198443,-98.259839
1304,USA,Cambridge,OPEN,2017-07-26,40.003569,-81.574967
1305,USA,Painted Post,OPEN,2017-07-25,42.170919,-77.107728
1306,China,Wuhan,OPEN,2017-07-24,30.568027,114.25013
1307,Canada,Nanaimo,OPEN,2017-07-20,49.237883,-124.054722
1308,China,Fuzhou,OPEN,2017-07-20,26.016642,119.398346
1309,USA,Evanston,OPEN,2017-07-18,41.263157,-110.985309
1310,China,Shenzhen,OPEN,2017-07-18,22.719709,114.216164
1311,China,Chongqing,OPEN,2017-07-18,29.504059,106.530479
1312,China,Huai'an,OPEN,2017-07-18,33.614437,119.061371
1313,China,Zhejiang,OPEN,2017-07-18,30.300096,120.108108
1314,South Korea,부산,OPEN,2017-07-17,35.160676,129.163823
1315,Mexico,San Luis de la Paz,OPEN,2017-07-17,21.294528,-100.593546
1316,Mexico,San Francisco Ocotlán,OPEN,2017-07-15,19.131853,-98.267274
1317,Mexico,Temascalcingo,OPEN,2017-07-14,19.856342,-100.042983
1318,France,Sailly-Flibeaucourt,OPEN,2017-07-13,50.167321,1.755505
1319,France,La Seyne-sur-Mer,OPEN,2017-07-13,43.121199,5.85086
1320,Austria,St. Pölten,OPEN,2017-07-13,48.205756,15.618428
1321,USA,Grenada,OPEN,2017-07-08,33.787384,-89.849614
1322,USA,Truth or Consequences,OPEN,2017-07-08,33.15524,-107.251642
1323,France,Val-de-Meuse,OPEN,2017-07-08,47.99147,5.51296
1324,Belgium,Kortrijk,OPEN,2017-07-08,50.805626,3.274434
1325,Norway,Lavik,OPEN,2017-07-07,61.103869,5.51268
1326,USA,Marshall,OPEN,2017-07-06,42.292009,-84.964122
1327,USA,Sequim,OPEN,2017-07-05,48.071232,-123.074527
1328,Taiwan,Tainan,OPEN,2017-07-05,22.936091,120.221582
1329,China,Shijiazhuang,OPEN,2017-07-05,38.034492,114.471977
1330,Norway,Sørkjosen,OPEN,2017-07-02,69.792498,20.93907
1331,Sweden,Töcksfors,OPEN,2017-07-01,59.509437,11.822381
1332,USA,Dows,OPEN,2017-06-30,42.673838,-93.462294
1333,Norway,Skibotn,OPEN,2017-06-30,69.392448,20.268423
1334,Austria,Kapfenberg,OPEN,2017-06-30,47.450336,15.317516
1335,Belgium,Verviers,OPEN,2017-06-29,50.592323,5.848511
1336,USA,Arlington,OPEN,2017-06-28,48.21237,-122.183551
1337,USA,Ludington,OPEN,2017-06-23,43.957103,-86.376093
1338,Denmark,Hedensted,OPEN,2017-06-23,55.786395,9.667926
1339,Spain,Caldes de Malavella,OPEN,2017-06-21,41.859029,2.767237
1340,France,Rouvignies,OPEN,2017-06-21,50.336704,3.455931
1341,Sweden,Tanum,OPEN,2017-06-20,58.72117,11.34538
1342,South Korea,서울특별시,OPEN,2017-06-19,37.52526,126.925714
1343,South Korea,대구광역시,OPEN,2017-06-19,35.907022,128.613115
1344,South Korea,원주시,OPEN,2017-06-18,37.435072,127.818718
1345,France,Pau,OPEN,2017-06-18,43.332257,-0.358762
1346,France,Châteauvillain,OPEN,2017-06-18,48.057341,4.959604
1347,France,Châteauvillain,OPEN,2017-06-18,48.057681,4.96061
1348,China,Xiamen,OPEN,2017-06-18,24.514809,118.161575
1349,China,Changzhou,OPEN,2017-06-18,31.812589,119.979492
1350,China,Xi'an,OPEN,2017-06-18,34.221073,108.897087
1351,China,Wuhan,OPEN,2017-06-18,30.479657,114.190621
1352,China,Changzhou,OPEN,2017-06-18,31.696607,119.953329
1353,China,Ulanqab,OPEN,2017-06-18,41.035297,113.110115
1354,China,Chengdu,OPEN,2017-06-18,30.630953,104.145454
1355,China,Jiangmen,OPEN,2017-06-18,22.560246,113.1381
1356,China,Huizhou,OPEN,2017-06-18,22.978951,114.452499
1357,China,Haikou,OPEN,2017-06-18,20.02696,110.318741
1358,USA,Bristol,OPEN,2017-06-17,36.591697,-82.261339
1359,USA,Osage Beach,OPEN,2017-06-15,38.162028,-92.605238
1360,South Korea,서울,OPEN,2017-06-12,37.570693,126.981511
1361,Australia,Cooma,OPEN,2017-06-12,-36.235522,149.126794
1362,USA,Charleston,OPEN,2017-06-11,38.354712,-81.642845
1363,Belgium,Heusden-Zolder,OPEN,2017-06-08,50.993363,5.242222
1364,Croatia,Vrgorac,OPEN,2017-06-03,43.204105,17.373824
1365,USA,Florida City,OPEN,2017-06-02,25.456825,-80.474341
1366,USA,Victor,OPEN,2017-06-01,43.028655,-77.440128
1367,USA,Bolingbrook,OPEN,2017-05-31,41.722189,-88.037278
1368,USA,Athens,OPEN,2017-05-31,34.785443,-86.942964
1369,South Korea,서울,OPEN,2017-05-31,37.509215,127.06079
1370,South Korea,천안,OPEN,2017-05-31,36.757187,127.224121
1371,Italy,Cerignola,OPEN,2017-05-31,41.306389,15.899738
1372,Italy,San Giovanni Teatino,OPEN,2017-05-31,42.399194,14.16396
1373,United Kingdom,Warwick,OPEN,2017-05-28,52.219105,-1.502085
1374,Switzerland,Schaffhausen,OPEN,2017-05-24,47.721034,8.646353
1375,USA,Little Rock,OPEN,2017-05-20,34.6614,-92.41031
1376,Slovakia,Bratislava,OPEN,2017-05-20,48.132138,17.108438
1377,USA,Wilmington,OPEN,2017-05-16,34.240825,-77.829189
1378,USA,Flatonia,OPEN,2017-05-14,29.697904,-97.099993
1379,China,Hong Kong,OPEN,2017-05-12,22.307793,114.259783
1380,China,Hong Kong,OPEN,2017-05-12,22.30488,114.161519
1381,China,Hong Kong,OPEN,2017-05-12,22.359281,114.108184
1382,USA,Tupelo,OPEN,2017-05-11,34.311515,-88.700843
1383,USA,Sidney,OPEN,2017-05-10,41.115424,-102.949694
1384,France,Saint-Brieuc,OPEN,2017-05-02,48.493453,-2.722645
1385,United Kingdom,Grantham,OPEN,2017-04-29,52.948794,-0.677802
1386,USA,Milford,OPEN,2017-04-28,41.238035,-73.036156
1387,Netherlands,Ugchelen,OPEN,2017-04-27,52.177996,5.912627
1388,Ireland,Ballacolla,OPEN,2017-04-26,52.86704,-7.481818
1389,USA,Monroe,OPEN,2017-04-25,47.86274,-121.97672
1390,USA,Arlington,OPEN,2017-04-22,32.754659,-97.082823
1391,USA,El Paso,OPEN,2017-04-22,31.8839,-106.58379
1392,France,Aix-en-Provence,OPEN,2017-04-20,43.511938,5.466433
1393,France,Urvillers,OPEN,2017-04-13,49.787019,3.335626
1394,USA,Santa Fe,OPEN,2017-04-13,35.611793,-106.032196
1395,United Kingdom,Warwick,OPEN,2017-04-12,52.216831,-1.50513
1396,Jordan,Aqaba,OPEN,2017-04-02,29.825562,35.332523
1397,Norway,Vinstra,OPEN,2017-04-01,61.591797,9.722393
